Code commune,Nom commune,Code région,Code département,Logements,Établissements,Meilleure estimation des locaux à date,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,T4 2017prop,T1 2018prop,T2 2018prop,T3 2018prop,T4 2018prop,T1 2019prop,T2 2019prop,T3 2019prop,T4 2019prop,T1 2020prop,T2 2020prop,T3 2020prop,Indicateur_AMEL_AMII
01205,Lancrans,84,01,518,16,534,NA,NA,NA,1,1,81.84,80.34,80.71,80.71,91.2,91.57,91.57,93.07,93.45,93.45,93.45,93.82,0
01206,Lantenay,84,01,142,3,156,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01207,Lapeyrouse,84,01,143,10,160,NA,NA,NA,1,NA,56.25,56.25,57.5,67.5,67.5,68.12,68.12,71.88,72.5,72.5,72.5,72.5,0
01208,Lavours,84,01,95,2,97,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01209,Léaz,84,01,336,3,403,NA,NA,NA,1,1,69.98,71.46,71.71,78.91,79.4,80.65,80.65,80.65,80.4,80.4,80.4,80.15,0
01210,Lélex,84,01,707,30,777,NA,NA,NA,1,1,0,0,0,42.6,43.76,43.76,43.76,43.76,43.76,43.89,43.89,43.89,0
01211,Lent,84,01,689,24,898,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,41.98,44.99,1
01212,Lescheroux,84,01,350,10,360,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01213,Leyment,84,01,528,22,638,NA,NA,NA,1,NA,83.7,83.86,84.01,84.17,84.33,84.33,84.33,84.33,84.48,84.95,84.95,84.95,0
01214,Leyssard,84,01,95,1,117,NA,NA,NA,1,1,91.45,91.45,91.45,91.45,92.31,92.31,92.31,93.16,93.16,93.16,93.16,93.16,0
01215,Lhôpital,84,01,35,NA,40,NA,NA,NA,1,1,67.5,62.5,67.5,70,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,0
01216,Lhuis,84,01,534,17,580,NA,NA,NA,1,NA,41.03,41.03,41.03,43.79,45.69,45.69,45.69,45.69,45.69,45.69,45.69,45.69,0
01218,Lochieu,84,01,60,2,70,NA,NA,NA,1,1,0,0,0,0,84.29,84.29,84.29,87.14,87.14,87.14,87.14,87.14,0
01219,Lompnas,84,01,113,2,135,NA,NA,NA,1,1,75.56,67.41,75.56,75.56,85.19,86.67,86.67,86.67,91.85,91.85,91.85,91.85,0
01221,Lompnieu,84,01,112,3,124,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01224,Loyettes,84,01,1303.47,66,1369,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01225,Lurcy,84,01,167.69,3,171,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01227,Magnieu,84,01,246,7,287,NA,NA,NA,1,NA,87.46,87.46,87.8,88.5,88.85,89.2,89.2,89.2,89.55,90.24,91.64,92.33,0
01228,Maillat,84,01,327,24,375,NA,NA,NA,NA,1,74.4,73.6,74.4,74.4,75.73,76,76,77.87,77.87,77.87,77.87,77.87,0
01229,Malafretaz,84,01,512,23,558,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1.79,1.79,0
01230,Mantenay-Montlin,84,01,163,9,185,NA,NA,NA,1,NA,0,0,0,0,73.51,78.38,78.38,78.38,78.38,78.38,78.38,77.3,0
01231,Manziat,84,01,866,50,1005,NA,NA,NA,1,NA,74.73,74.53,74.83,74.83,74.93,75.12,75.02,75.12,75.12,75.52,75.52,75.32,0
01232,Marboz,84,01,1058,52,1235,NA,NA,NA,1,NA,16.6,17.73,17.73,17.73,17.81,17.81,17.81,17.81,17.81,18.14,18.14,18.14,0
01233,Marchamp,84,01,103,1,118,NA,NA,NA,1,1,84.75,72.88,84.75,84.75,85.59,85.59,85.59,85.59,85.59,85.59,85.59,84.75,0
01234,Marignieu,84,01,91,3,111,NA,NA,NA,1,NA,63.96,63.96,64.86,68.47,95.5,95.5,95.5,95.5,95.5,95.5,95.5,96.4,0
01235,Marlieux,84,01,491,21,557,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01236,Marsonnas,84,01,470.73,6,477,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01237,Martignat,84,01,671,52,838,NA,NA,NA,NA,1,0,0,0,0,0,3.46,74.34,92,93.56,93.56,94.15,94.27,0
01238,Massieux,84,01,981,58,1039,NA,NA,NA,NA,NA,0,0,0,0,20.02,20.02,20.12,20.21,20.21,20.21,20.21,20.21,0
01239,Massignieu-de-Rives,84,01,314,5,364,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01240,Matafelon-Granges,84,01,401.79,10,424,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01241,Meillonnas,84,01,589,17,755,NA,NA,NA,1,NA,0,0,0,1.19,1.19,1.19,87.28,93.25,94.44,94.7,94.7,94.83,0
01242,Mérignat,84,01,98.18,5,103,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01243,Messimy-sur-Saône,84,01,541.34,22,563,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01244,Meximieux,84,01,3462,234,3696,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01245,Bohas-Meyriat-Rignat,84,01,463,12,513,NA,NA,NA,1,NA,65.11,65.11,65.11,65.11,65.69,65.69,65.69,65.69,65.89,65.89,65.89,66.08,0
01246,Mézériat,84,01,991.63,45,1037,NA,NA,NA,1,NA,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0
01247,Mijoux,84,01,685,23,774,NA,NA,NA,1,1,20.16,20.16,20.28,20.54,27.65,27.65,27.65,27.39,34.88,34.88,35.01,34.88,0
01248,Mionnay,84,01,856,57,1004,NA,NA,NA,1,NA,73.51,77.69,77.69,77.69,77.89,78.59,78.59,78.59,79.08,79.08,79.08,78.88,0
01249,Miribel,84,01,4176,313,4489,NA,NA,NA,NA,NA,1.47,1.47,8,8,8,8.09,8.09,8.09,8.06,8.06,8.06,8.06,0
01250,Misérieux,84,01,684,20,755,NA,NA,NA,NA,NA,58.41,58.68,58.94,58.94,63.44,63.58,63.71,65.3,65.43,65.7,65.7,65.56,0
01252,Mogneneins,84,01,354,10,408,NA,NA,NA,1,NA,0,79.17,80.39,80.64,80.64,80.64,80.64,81.62,81.62,81.62,81.62,81.62,0
01254,Montagnat,84,01,804,66,1011,NA,NA,NA,NA,NA,83.09,83.88,89.91,89.91,90.11,90.31,90.5,90.31,90.6,90.6,90.6,90.21,0
01255,Montagnieu,84,01,326,9,382,NA,NA,NA,1,NA,72.25,70.42,72.25,72.25,85.34,85.34,85.86,86.13,87.96,87.96,87.96,88.48,0
01257,Montanges,84,01,198,5,215,NA,NA,NA,1,1,73.95,75.35,76.28,76.74,77.67,77.67,77.67,79.53,79.53,79.53,79.53,79.53,0
01258,Montceaux,84,01,477,17,535,NA,NA,NA,1,NA,87.29,87.48,87.48,87.66,89.91,90.09,90.09,88.79,90.28,90.28,90.84,90.84,0
01259,Montcet,84,01,251,10,294,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,51.7,52.04,52.04,52.04,1
01260,Le Montellier,84,01,125,8,142,NA,NA,NA,1,NA,0,0,89.44,95.07,97.18,97.89,97.89,97.89,98.59,98.59,98.59,98.59,0
01261,Monthieux,84,01,264,19,299,NA,NA,NA,1,NA,60.87,60.87,60.87,65.89,66.22,68.56,69.23,69.23,69.57,69.9,69.9,69.9,0
01262,Montluel,84,01,3155.81,171,3327,NA,NA,NA,NA,NA,16.89,16.98,16.98,17.04,17.04,17.07,17.07,17.07,17.13,17.13,17.13,17.13,0
01263,Montmerle-sur-Saône,84,01,1675,87,1762,NA,NA,NA,NA,NA,0,0,0,0,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,0
01264,Montracol,84,01,405.11,16,421,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
01265,Montréal-la-Cluse,84,01,1641,118,2007,NA,NA,NA,NA,1,25.96,25.81,25.96,55.75,56.45,57.3,57.45,57.45,58.1,58.1,58.1,59.34,0
01266,Montrevel-en-Bresse,84,01,1197.6,118,1316,NA,NA,NA,NA,NA,0.15,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0
01267,Nurieux-Volognat,84,01,452,29,559,NA,NA,NA,1,1,62.08,58.86,62.08,62.08,62.25,62.25,62.43,62.61,62.79,62.79,62.79,62.79,0
01268,Murs-et-Gélignieux,84,01,127.4,8,135,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01269,Nantua,84,01,1913.69,115,2029,NA,NA,NA,NA,1,15.57,15.57,15.57,15.57,15.48,15.57,15.57,15.57,15.57,15.57,15.57,15.52,0
01272,Neuville-les-Dames,84,01,769,39,817,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01273,Neuville-sur-Ain,84,01,836,24,944,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01274,Les Neyrolles,84,01,278,12,356,NA,NA,NA,NA,1,79.49,79.49,79.49,79.49,79.49,79.49,79.49,79.49,79.49,79.49,79.49,79.49,0
01275,Neyron,84,01,1038.75,97,1136,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01276,Niévroz,84,01,568,22,627,NA,NA,NA,1,NA,87.72,88.2,88.2,88.2,88.2,89.15,92.03,91.87,91.87,92.19,92.5,92.5,0
01277,Nivollet-Montgriffon,84,01,101,1,114,NA,NA,NA,1,1,0,0,0,95.61,98.25,98.25,98.25,98.25,99.12,99.12,99.12,99.12,0
01279,Oncieu,84,01,69,1,84,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01280,Ordonnaz,84,01,134,3,159,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01281,Ornex,84,01,1858,46,2435,NA,NA,NA,NA,NA,51.33,51.38,58.36,77.58,77.74,78.4,78.77,78.77,78.81,78.77,79.01,79.01,0
01282,Outriaz,84,01,129,5,154,NA,NA,NA,1,1,62.99,59.74,62.99,65.58,65.58,65.58,65.58,65.58,65.58,65.58,65.58,65.58,0
01283,Oyonnax,84,01,10904.37,743,11647,NA,SFR0 (AMII),NA,NA,1,24.65,30.27,36.27,43.24,47.31,45.81,45.78,45.83,58.14,58.24,60.14,80.94,1
01284,Ozan,84,01,267,19,362,NA,NA,NA,1,NA,88.4,88.67,88.67,88.67,88.95,89.23,90.88,91.16,91.44,91.44,91.99,91.99,0
01285,Parcieux,84,01,475.38,18,493,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01286,Parves et Nattages,84,01,481,10,523,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01288,Péron,84,01,1196,32,1548,NA,NA,NA,1,1,42.89,43.09,43.28,43.73,44.06,44.51,44.51,44.51,47.35,47.29,51.68,51.61,0
01289,Péronnas,84,01,2955.75,228,3184,NA,NA,NA,NA,NA,32.38,32.44,33.89,46.95,48.74,48.84,48.93,48.96,48.96,48.99,48.99,48.78,0
01290,Pérouges,84,01,577.05,44,621,NA,NA,NA,NA,NA,0,0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0
01291,Perrex,84,01,368,18,417,NA,NA,NA,1,NA,76.02,76.02,76.02,76.02,76.02,76.5,76.98,76.98,77.46,77.46,77.46,77.46,0
01293,Peyriat,84,01,84.37,3,87,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01294,Peyrieu,84,01,401.47,14,415,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01295,Peyzieux-sur-Saône,84,01,232,12,260,NA,NA,NA,1,NA,85.77,85.77,85.77,86.15,86.15,86.15,86.15,86.15,88.46,88.46,88.85,88.85,0
01296,Pirajoux,84,01,185,8,213,NA,NA,NA,1,NA,81.69,81.69,81.69,82.16,82.16,82.16,82.16,82.16,82.16,82.63,83.1,83.1,0
01297,Pizay,84,01,309,11,372,NA,NA,NA,1,NA,85.75,86.02,91.13,93.82,94.35,94.35,94.35,97.04,97.04,97.58,97.58,95.97,0
01298,Plagne,84,01,84,3,103,NA,NA,NA,1,1,0,0,0,0,0,74.76,76.7,76.7,76.7,76.7,76.7,76.7,0
01299,Le Plantay,84,01,209,9,230,NA,NA,NA,1,NA,0,0,0,0,80.87,81.3,81.74,81.74,82.17,82.17,83.04,85.22,0
01301,Polliat,84,01,1168,63,1525,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,29.64,29.97,29.97,38.43,1
01302,Pollieu,84,01,97,3,119,NA,NA,NA,1,NA,89.92,85.71,91.6,91.6,91.6,91.6,94.12,94.12,94.12,94.12,94.12,94.12,0
01303,Poncin,84,01,959,40,1139,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01304,Pont-d'Ain,84,01,1402,85,1598,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01305,Pont-de-Vaux,84,01,1286.63,108,1395,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01306,Pont-de-Veyle,84,01,821,39,953,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01307,Port,84,01,418,36,490,NA,NA,NA,NA,1,70,69.39,70,70,69.39,69.39,69.39,68.98,68.98,69.18,69.18,69.18,0
01308,Pougny,84,01,430,5,483,NA,NA,NA,1,NA,64.6,64.6,64.6,74.12,74.33,74.53,74.53,74.53,74.53,74.74,74.74,74.74,0
01309,Pouillat,84,01,55,2,60,NA,NA,NA,1,NA,0,0,0,95,95,95,95,95,95,95,95,95,0
01310,Prémeyzel,84,01,71,4,91,NA,NA,NA,1,1,0,0,0,0,87.91,97.8,97.8,97.8,97.8,97.8,97.8,97.8,0
01311,Prémillieu,84,01,64.93,2,67,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01313,Prévessin-Moëns,84,01,3874,70,4797,NA,NA,NA,NA,NA,57.54,57.35,66.5,71.98,75.21,75.65,76.99,77.01,80.3,80.49,80.59,79.99,0
01314,Priay,84,01,825,33,948,NA,NA,NA,1,NA,19.83,19.94,19.94,74.89,84.39,89.35,89.77,89.87,90.51,90.93,91.14,91.24,0
01317,Ramasse,84,01,149,3,163,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01318,Rancé,84,01,249,10,297,NA,NA,NA,1,NA,80.47,80.47,82.83,83.16,83.5,83.84,84.18,84.18,85.52,85.52,85.86,86.2,0
01319,Relevant,84,01,203,8,228,NA,NA,NA,1,NA,0,0,0,84.65,87.72,88.16,88.16,88.16,88.16,88.16,88.16,88.16,0
01320,Replonges,84,01,1606,92,1698,NA,NA,NA,NA,NA,2.06,2.06,2.06,2.06,2.06,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0
01321,Revonnas,84,01,363,9,420,NA,NA,NA,NA,NA,90.71,90.71,90.95,90.95,90.95,90.95,90.95,91.43,91.43,91.43,91.67,92.62,0
01322,Reyrieux,84,01,1720.05,113,1833,NA,NA,NA,NA,NA,2.84,2.84,2.84,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,0
01323,Reyssouze,84,01,459,9,517,NA,NA,NA,1,NA,87.23,87.62,87.81,87.81,87.62,87.62,87.62,87.62,87.62,87.62,87.62,87.62,0
01325,Rignieux-le-Franc,84,01,406,14,479,NA,NA,NA,1,NA,76.83,77.04,78.08,85.8,85.39,85.59,85.59,85.18,85.18,85.59,85.8,86.01,0
01328,Romans,84,01,230,9,270,NA,NA,NA,1,NA,43.33,42.96,44.07,44.07,45.19,45.19,45.19,45.19,45.19,45.19,45.93,45.93,0
01329,Rossillon,84,01,134,2,152,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01330,Ruffieu,84,01,121,5,150,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01331,Saint-Alban,84,01,104,5,112,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01332,Saint-André-de-Bâgé,84,01,297,15,318,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,1.57,1.57,1.57,1.57,0
01333,Saint-André-de-Corcy,84,01,1343.04,112,1455,NA,NA,NA,NA,NA,5.15,5.15,5.15,5.15,20.41,20.55,20.55,20.55,20.55,20.55,20.55,20.55,0
01334,Saint-André-d'Huiriat,84,01,237,7,312,NA,NA,NA,1,NA,73.4,73.4,75.32,75.64,76.28,76.6,77.24,76.92,78.53,78.53,78.53,78.53,0
01335,Saint-André-le-Bouchoux,84,01,149,13,174,NA,NA,NA,1,NA,80.46,80.46,81.03,81.03,81.03,81.03,81.03,81.03,81.03,83.33,83.33,83.33,0
01336,Saint-André-sur-Vieux-Jonc,84,01,504,17,615,NA,NA,NA,1,NA,69.11,68.78,77.24,77.24,77.72,80.98,81.14,81.14,81.14,81.63,81.63,80.65,0
01337,Saint-Bénigne,84,01,554,25,675,NA,NA,NA,NA,NA,86.81,86.81,86.81,86.81,86.96,88.15,88.15,88.3,88.15,88.15,88.3,88.44,0
01338,Groslée-Saint-Benoit,84,01,652,26,724,NA,NA,NA,1,NA,13.95,13.81,13.95,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,0,0
01339,Saint-Bernard,84,01,609,21,695,NA,NA,NA,NA,NA,0,0,0,0,94.39,97.41,98.42,98.42,99.14,99.71,99.86,99.57,0
01341,Saint-Champ,84,01,102,1,111,NA,NA,NA,1,NA,0,0,0,0,95.5,95.5,95.5,95.5,96.4,96.4,96.4,96.4,0
01342,Sainte-Croix,84,01,217,17,235,NA,NA,NA,1,NA,80.43,80,80,80,80,80,80,81.28,83.83,83.83,83.83,83.83,0
01343,Saint-Cyr-sur-Menthon,84,01,743,38,857,NA,NA,NA,1,NA,91.37,91.25,91.37,91.72,92.3,92.77,92.88,93.7,93.82,93.82,93.82,93.7,0
01344,Saint-Denis-lès-Bourg,84,01,2596,139,3330,NA,FRTE (AMII),NA,NA,NA,39.94,42.43,43.09,43.45,43.63,44.23,52.91,55.59,56.67,61.62,63.45,66.07,1
01345,Saint-Denis-en-Bugey,84,01,1069,17,1100,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01346,Saint-Didier-d'Aussiat,84,01,382,17,408,NA,NA,NA,1,NA,61.27,61.27,61.52,61.52,62.5,64.22,64.22,65.2,65.2,65.2,65.2,65.44,0
01347,Saint-Didier-de-Formans,84,01,744,23,767,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01348,Saint-Didier-sur-Chalaronne,84,01,1302.94,77,1380,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01349,Saint-Éloi,84,01,195.61,8,204,NA,NA,NA,1,NA,74.02,74.02,74.02,84.31,84.8,84.8,84.8,84.8,84.8,84.8,86.76,86.27,0
01350,Saint-Étienne-du-Bois,84,01,1181.82,61,1243,NA,NA,NA,1,NA,0,0,0,0,7.24,73.05,73.05,77.72,80.53,80.85,80.85,81.01,0
01351,Saint-Étienne-sur-Chalaronne,84,01,651,14,688,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01352,Saint-Étienne-sur-Reyssouze,84,01,255,7,283,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01353,Sainte-Euphémie,84,01,619,31,687,NA,NA,NA,NA,NA,32.31,32.9,33.33,33.48,59.83,88.21,88.21,88.21,88.79,89.08,89.23,88.5,0
01354,Saint-Genis-Pouilly,84,01,5013,267,6544,NA,NA,NA,NA,NA,41.9,41.76,49.65,56.92,61.74,62,62.53,63.78,63.78,64.24,64.26,63.68,0
01355,Saint-Genis-sur-Menthon,84,01,226.7,9,236,NA,NA,NA,1,NA,66.95,66.95,66.95,69.49,69.49,69.49,69.92,69.92,69.92,69.92,69.92,69.92,0
01356,Saint-Georges-sur-Renon,84,01,86.63,3,90,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01357,Saint-Germain-de-Joux,84,01,287,6,355,NA,NA,NA,1,1,70.42,64.51,70.42,75.21,76.9,77.18,77.18,77.75,77.75,77.75,77.75,71.55,0
01358,Saint-Germain-les-Paroisses,84,01,247,7,287,NA,NA,NA,1,1,67.25,67.25,67.6,67.6,69.69,69.69,70.03,70.03,70.03,70.03,70.03,69.69,0
01359,Saint-Germain-sur-Renon,84,01,108,5,115,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01360,Saint-Jean-de-Gonville,84,01,764,21,1118,NA,NA,NA,1,1,40.79,41.86,42.4,42.31,50.09,51.07,51.07,51.07,66.46,66.55,82.74,82.29,0
01361,Saint-Jean-de-Niost,84,01,609,14,742,NA,NA,NA,1,NA,90.43,90.16,90.84,90.97,90.57,91.11,91.37,91.78,91.91,92.45,92.45,92.18,0
01362,Saint-Jean-de-Thurigneux,84,01,300,24,345,NA,NA,NA,1,NA,85.8,85.8,85.8,86.09,86.38,87.25,87.54,87.54,87.83,88.41,88.41,88.41,0
01363,Saint-Jean-le-Vieux,84,01,867,33,1016,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01364,Saint-Jean-sur-Reyssouze,84,01,406,13,455,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,69.89,70.11,70.11,70.11,0
01365,Saint-Jean-sur-Veyle,84,01,479,23,559,NA,NA,NA,1,NA,60.82,59.93,60.82,61,61.72,61.9,61.9,61.9,61.9,61.9,62.08,62.08,0
01366,Sainte-Julie,84,01,393,12,491,NA,NA,NA,1,NA,72.1,71.89,72.91,73.32,79.23,83.91,84.11,84.73,85.54,85.54,87.78,87.58,0
01367,Saint-Julien-sur-Reyssouze,84,01,383.05,18,401,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01368,Saint-Julien-sur-Veyle,84,01,328,16,382,NA,NA,NA,1,NA,73.56,74.61,75.13,75.13,75.13,75.39,75.39,75.39,75.39,81.15,85.6,86.13,0
01369,Saint-Just,84,01,371,24,494,NA,NA,NA,NA,NA,79.35,79.76,80.57,80.77,80.77,81.17,81.17,81.17,81.17,80.97,81.38,81.38,0
01370,Saint-Laurent-sur-Saône,84,01,1065,44,1109,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,0,0,0,33.36,56.45,75.02,1
01371,Saint-Marcel,84,01,590.95,14,605,NA,NA,NA,1,NA,76.86,76.69,77.52,77.52,77.52,77.69,77.69,77.69,77.69,77.69,77.69,77.69,0
01372,Saint-Martin-de-Bavel,84,01,230,8,252,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01373,Saint-Martin-du-Frêne,84,01,512,33,545,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01374,Saint-Martin-du-Mont,84,01,922,31,976,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01375,Saint-Martin-le-Châtel,84,01,342,8,378,NA,NA,NA,1,NA,84.39,84.39,84.39,84.39,84.39,84.66,85.45,85.19,85.45,85.19,85.45,86.51,0
01376,Saint-Maurice-de-Beynost,84,01,1685.1,83,1768,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01378,Saint-Maurice-de-Gourdans,84,01,1077.61,45,1123,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01379,Saint-Maurice-de-Rémens,84,01,342,7,383,NA,NA,NA,1,NA,0,0,0,0,0,84.33,88.25,88.51,88.51,88.51,88.51,88.51,0
01380,Saint-Nizier-le-Bouchoux,84,01,367,17,428,NA,NA,NA,1,NA,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08,0
01381,Saint-Nizier-le-Désert,84,01,381,20,412,NA,NA,NA,1,NA,69.42,69.9,70.15,70.15,78.64,79.85,79.61,79.85,79.85,80.1,79.85,78.88,0
01382,Sainte-Olive,84,01,120,8,161,NA,NA,NA,1,NA,56.52,56.52,56.52,56.52,56.52,80.75,80.75,80.75,81.37,81.37,81.37,81.37,0
01383,Saint-Paul-de-Varax,84,01,647.5,27,675,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01384,Saint-Rambert-en-Bugey,84,01,1365,46,1415,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01385,Saint-Rémy,84,01,426,24,553,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,14.29,14.65,16.82,39.96,43.04,43.58,1
01386,Saint-Sorlin-en-Bugey,84,01,532,24,610,NA,NA,NA,NA,NA,20.33,20.16,20.33,20.33,20.49,20.49,20.82,21.15,21.15,21.15,21.15,21.15,0
01387,Saint-Sulpice,84,01,92,2,94,NA,NA,NA,1,NA,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0
01388,Saint-Trivier-de-Courtes,84,01,576,47,766,NA,NA,NA,1,NA,75.46,75.33,75.46,75.46,75.2,75.59,75.59,77.28,77.42,77.42,77.42,77.15,0
01389,Saint-Trivier-sur-Moignans,84,01,799,49,972,NA,NA,NA,1,NA,91.98,45.99,45.99,45.99,45.99,45.99,49.28,49.59,49.59,49.59,49.59,49.38,0
01390,Saint-Vulbas,84,01,439.76,117,557,NA,NA,NA,1,NA,24.96,31.96,32.32,32.68,32.68,33.03,33.03,33.21,33.57,33.57,41.11,41.47,0
01391,Salavre,84,01,173,7,191,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01392,Samognat,84,01,278,7,301,NA,NA,NA,1,1,0,74.42,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,0
01393,Sandrans,84,01,236,11,277,NA,NA,NA,1,NA,74.01,74.37,75.81,75.81,75.81,76.9,76.9,76.9,77.98,78.34,78.34,79.06,0
01396,Sault-Brénaz,84,01,547,18,662,NA,NA,NA,1,NA,57.85,57.55,58.01,58.01,62.08,62.08,62.08,62.08,62.08,62.08,62.24,62.24,0
01397,Sauverny,84,01,481,4,524,NA,NA,NA,1,NA,90.65,90.84,90.84,93.7,93.51,94.08,94.27,94.85,94.85,95.04,95.04,94.08,0
01398,Savigneux,84,01,527,31,623,NA,NA,NA,1,NA,65.17,66.45,72.39,72.39,73.68,74,74,74.64,74.48,75.12,75.12,74.96,0
01399,Ségny,84,01,921,37,1137,NA,NA,NA,1,NA,67.81,68.07,79.86,82.23,82.59,82.94,82.94,83.03,83.38,83.64,83.73,83.38,0
01400,Seillonnaz,84,01,94,2,105,NA,NA,NA,1,1,61.9,58.1,61.9,61.9,61.9,61.9,61.9,61.9,61.9,63.81,63.81,63.81,0
01401,Sergy,84,01,923,11,1003,NA,NA,NA,NA,1,55.93,55.43,55.93,55.93,54.94,55.13,55.23,66.3,66.3,94.22,94.42,93.62,0
01402,Sermoyer,84,01,367.1,11,378,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
01403,Serrières-de-Briord,84,01,636,24,784,NA,NA,NA,1,NA,76.02,75.38,76.02,76.02,76.28,76.28,76.28,76.4,76.4,76.4,76.53,77.55,0
